frame_idx,latency_ms,num_dets,avg_max_iou
0,47.54440003307536,11,0.0
1,43.88089996064082,12,0.9100785255432129
2,42.58439998375252,12,0.9603745937347412
3,42.92899998836219,11,0.9571544528007507
4,39.950600010342896,12,0.9024954438209534
5,45.635699992999434,12,0.9678833484649658
6,41.0361000103876,12,0.9595538973808289
7,41.840000019874424,12,0.9562881588935852
8,42.823700001463294,12,0.9501531720161438
9,47.91960003785789,12,0.9523913264274597
10,42.057599988766015,12,0.9397282004356384
11,44.611799996346235,12,0.9592283368110657
12,44.31830003159121,11,0.9644611477851868
13,44.01149996556342,11,0.9698144793510437
14,42.7542999968864,10,0.9533306360244751
15,45.59910000534728,11,0.8848342895507812
16,43.66109997499734,11,0.9713833332061768
17,42.55870002089068,11,0.9733775854110718
18,41.73650004668161,11,0.9630248546600342
19,44.03589997673407,11,0.9791784286499023
20,43.80089999176562,11,0.9815592169761658
21,41.79950000252575,10,0.9731935262680054
22,42.49869997147471,10,0.9808977246284485
23,43.7979000271298,10,0.9623669385910034
24,42.4631999921985,11,0.884769082069397
25,43.48200000822544,11,0.940849244594574
26,44.076799997128546,11,0.9681554436683655
27,45.90620001545176,11,0.9529308080673218
28,40.14699999243021,12,0.9514038562774658
29,44.99359999317676,12,0.9654049873352051
30,43.155300023499876,12,0.9765804409980774
31,44.74930005380884,12,0.9628217816352844
32,41.4213000331074,10,0.9591665267944336
33,43.779300001915544,10,0.9607046246528625
34,40.826399985235184,11,0.8915277719497681
35,44.54249999253079,11,0.968628466129303
36,42.496000009123236,12,0.9386662840843201
37,41.77630000049248,13,0.9159941077232361
38,41.730800003279,14,0.943862795829773
39,41.97880002902821,14,0.9661756753921509
40,43.59909996856004,14,0.9615949392318726
41,44.83069997513667,14,0.9593095779418945
42,45.01110001001507,14,0.9672850966453552
43,45.57519999798387,14,0.9489379525184631
44,44.19300000881776,12,0.9687652587890625
45,45.903599995654076,11,0.9602604508399963
46,44.005799980368465,12,0.9252548217773438
47,44.35310000553727,10,0.9595986604690552
48,41.44990001805127,10,0.9606029391288757
49,43.05660002864897,11,0.8451921939849854
50,40.666199987754226,10,0.9706701040267944
51,41.3713000016287,11,0.8837015628814697
52,43.61999995307997,13,0.8112064003944397
53,40.86670000106096,14,0.8794609308242798
54,41.413199971430004,11,0.9737527966499329
55,45.878599979914725,14,0.8514389395713806
56,39.310600026510656,13,0.9438425302505493
57,42.227800004184246,12,0.9612661004066467
58,40.0433000177145,11,0.9603196978569031
59,41.45980003522709,13,0.8844639658927917
60,47.25140001391992,10,0.9736515879631042
61,47.13610000908375,10,0.9297490119934082
62,41.725399962160736,11,0.8796650171279907
63,42.64689999399707,12,0.8755807876586914
64,43.48690004553646,12,0.9453278183937073
65,44.442999991588295,13,0.867353081703186
66,42.460500029847026,11,0.9492568373680115
67,46.11340002156794,10,0.948013186454773
68,42.465000005904585,11,0.9411192536354065
69,45.967700018081814,11,0.8910539150238037
70,42.700599995441735,11,0.8692770004272461
71,45.81989999860525,11,0.8994830846786499
72,46.423699997831136,11,0.8628750443458557
73,54.35980000765994,11,0.8771576285362244
74,47.11990000214428,11,0.8756939172744751
75,45.902499987278134,11,0.8654329776763916
76,53.18220000481233,12,0.8576415181159973
77,43.40339999180287,10,0.9352332353591919
78,47.34190000453964,10,0.9714049100875854
79,47.343800019007176,10,0.9473783373832703
80,44.508400023914874,10,0.836970329284668
81,44.47459999937564,11,0.8938282132148743
82,45.03069998463616,10,0.9431329965591431
83,45.654800022020936,7,0.9562231302261353
84,43.588200001977384,8,0.8335331678390503
85,45.660799951292574,8,0.9230471849441528
86,44.97400001855567,7,0.9599170088768005
87,42.96910000266507,6,0.9659342765808105
88,48.60560002271086,5,0.9772313833236694
89,46.06009996496141,6,0.8304769992828369
90,48.08819998288527,6,0.8014178276062012
91,49.64570002630353,7,0.8434560894966125
92,49.27929997211322,5,0.9592188000679016
93,46.81709996657446,8,0.6328918933868408
94,46.79390002274886,7,0.9682925939559937
95,47.846000001300126,7,0.9599930644035339
96,44.87230000086129,7,0.957126259803772
97,43.70290000224486,10,0.7847000360488892
98,46.71159997815266,8,0.9585387110710144
99,47.268099966458976,8,0.9251871109008789
100,46.112300013192,9,0.8608689308166504
101,46.53290001442656,9,0.9607763290405273
102,50.396200036630034,10,0.8536787033081055
103,53.312000003643334,11,0.8564885854721069
104,71.3363999966532,10,0.9368003606796265
105,47.24220000207424,12,0.8431267738342285
106,50.560400006361306,12,0.9252082705497742
107,66.30010000662878,11,0.9032476544380188
108,70.42679999722168,12,0.7849783897399902
109,84.87600000808015,10,0.9482215642929077
110,58.727200026623905,9,0.9633873701095581
111,66.27700000535697,10,0.851317286491394
112,132.11609999416396,10,0.9315716624259949
113,54.24319999292493,10,0.9585005640983582
114,50.341400026809424,11,0.9478023648262024
115,116.131899994798,13,0.8557215929031372
116,59.362700034398586,12,0.9464957118034363
117,68.44210001872852,11,0.9556728601455688
118,64.51529997866601,12,0.9287865161895752
119,63.36369999917224,12,0.9617037177085876
120,58.15850000362843,14,0.8710776567459106
121,48.9475000067614,14,0.9545578956604004
122,50.232900015544146,14,0.9487863183021545
