frame_idx,latency_ms,num_dets,avg_max_iou
0,2228.6408999934793,38,0.0
1,2251.8424000008963,35,0.8961774706840515
2,2333.425000018906,32,0.9405926465988159
3,2254.3167999829166,35,0.8488686680793762
4,2270.587099948898,35,0.8797636032104492
5,2353.215500013903,35,0.9116291403770447
6,2271.1110999807715,33,0.9118731021881104
7,2252.2769999923185,32,0.9004889726638794
8,2213.4704000200145,35,0.8757324814796448
9,2269.1811000113375,37,0.8219829797744751
10,2297.6425000233576,37,0.8676774501800537
11,2300.0415000133216,36,0.843385636806488
12,2235.5827999999747,31,0.9227980375289917
13,2246.085499995388,29,0.8966898918151855
14,2254.5915999799035,32,0.8552375435829163
15,2239.1229000058956,32,0.87100750207901
16,2233.5214000195265,30,0.8958510160446167
17,2262.0087999966927,31,0.875193178653717
18,2228.529400017578,31,0.8812777400016785
19,2234.8382999771275,32,0.8674314618110657
20,2288.5849000304006,30,0.9443586468696594
21,2225.4033000208437,29,0.8980296850204468
22,2220.6802999717183,29,0.9054566025733948
23,2340.069899975788,31,0.8876020312309265
24,2228.71799999848,28,0.9298164248466492
25,2202.6158000226133,29,0.8535588383674622
26,2208.7961999932304,28,0.9146659970283508
27,2199.9293999979272,30,0.8349878191947937
28,2230.3635999560356,30,0.899122953414917
29,2231.027699948754,31,0.8990446925163269
30,2202.318500028923,32,0.9021017551422119
31,2221.6005999944173,31,0.8282710313796997
32,2259.1187999933027,34,0.8365917801856995
33,2224.7113999910653,33,0.8804338574409485
34,2217.6370000233874,31,0.8868020176887512
35,2296.0840999730863,32,0.8834907412528992
36,2242.277399986051,32,0.8141206502914429
37,2244.1608000081033,38,0.8329674601554871
38,2215.111199999228,34,0.8912206292152405
39,2246.9810000038706,38,0.8329623937606812
40,2249.442200001795,39,0.876087486743927
41,2256.9024999975227,42,0.8393431901931763
42,2489.698200020939,39,0.8891882300376892
43,2467.412600002717,40,0.8641973733901978
44,2655.972999986261,38,0.9215673208236694
45,2534.065199957695,40,0.8822181820869446
46,2727.3261000518687,38,0.8985195159912109
47,2469.0130000235513,35,0.8963429927825928
48,2463.1747999810614,40,0.8349719047546387
49,2424.3593999999575,39,0.8696107864379883
50,2463.176100049168,40,0.8786304593086243
51,2375.4771999665536,40,0.8574994206428528
52,2383.3438999718055,39,0.8919444680213928
53,2528.4180999733508,38,0.9017218351364136
54,2457.589300000109,35,0.8969795107841492
55,2390.0509999948554,36,0.8709352612495422
56,2394.0941999899223,33,0.9029882550239563
57,2428.7263000151142,31,0.893002450466156
58,2398.858600005042,31,0.8939707279205322
59,2471.922099997755,32,0.8546007871627808
60,2400.10930004064,32,0.8343505859375
61,2418.7989000347443,32,0.8339962959289551
62,2484.7624999820255,33,0.8957115411758423
63,2495.039400004316,36,0.8593126535415649
64,2383.698200050276,35,0.8314287662506104
65,2243.74149995856,33,0.9238802790641785
66,2243.0744000012055,33,0.8712270855903625
67,2258.8972000521608,29,0.9018248319625854
68,2225.569500005804,31,0.8793556690216064
69,2232.2882000007667,33,0.7987502217292786
70,2261.965500016231,35,0.8582829236984253
71,2288.5611999663524,36,0.8178735375404358
72,2258.7207999895327,39,0.8478585481643677
73,2268.821500008926,41,0.8790769577026367
74,2230.4682999965735,45,0.8653680682182312
75,2234.9854999920353,43,0.8453717827796936
76,2222.456499992404,41,0.8490809798240662
77,2233.2264999859035,40,0.8886176943778992
78,2217.28979999898,37,0.8816280961036682
79,2237.58130002534,39,0.8707795739173889
80,2249.41199994646,40,0.8520695567131042
81,2283.6234999704175,38,0.803817093372345
82,2245.8708000485785,36,0.8988004326820374
83,2261.282299994491,38,0.8415392637252808
84,2271.067599998787,36,0.8270806074142456
85,2364.9894000263885,34,0.8692454695701599
86,2254.5108000049368,33,0.8337590098381042
87,2267.912399955094,35,0.8113979697227478
88,2240.7044999999925,30,0.9083532094955444
89,2211.433999997098,32,0.8210780620574951
90,2292.9699999513105,30,0.896368145942688
91,2283.421600004658,30,0.8081015348434448
92,2308.564800012391,29,0.8560870885848999
93,2182.760199997574,33,0.8416281342506409
94,2204.7480999608524,36,0.8539426326751709
95,2261.2420999794267,36,0.8711456060409546
96,2249.9007000005804,38,0.8380172848701477
97,2282.599799975287,37,0.8783379793167114
98,2244.6457999758422,37,0.8236076235771179
99,2201.9487000070512,41,0.8420599699020386
100,2233.0955999786966,36,0.8892210721969604
101,2233.983500045724,38,0.846687912940979
102,2242.222099972423,39,0.9233694672584534
103,2264.8010999546386,39,0.8755671977996826
104,2236.1312999855727,38,0.9476450085639954
105,2226.245099969674,36,0.9030400514602661
106,2243.500299984589,39,0.858638346195221
107,2288.009300013073,41,0.822728157043457
108,2246.351199981291,40,0.9050900340080261
109,2263.5900999885052,39,0.8857438564300537
110,2275.2939999918453,39,0.885263204574585
111,2271.880800020881,41,0.8883583545684814
112,2240.304700040724,43,0.8878353238105774
113,2247.802199970465,42,0.8597313761711121
114,2296.427200024482,41,0.8974494934082031
115,2371.641300036572,39,0.8624783754348755
116,2227.897299977485,43,0.8405846953392029
117,2251.927400007844,45,0.8265085220336914
118,2307.3316999943927,38,0.9042190909385681
119,2242.1796999988146,42,0.8017187714576721
120,2210.167699959129,46,0.8464564681053162
121,2253.220800019335,46,0.862429141998291
122,2328.2349000219256,43,0.8947910070419312
123,2208.096399961505,47,0.8503677845001221
124,2245.8140999660827,46,0.8526064157485962
125,2235.1730999653228,42,0.8967280387878418
126,2260.6762999785133,43,0.853155255317688
127,2225.8104999782518,42,0.9029882550239563
128,2235.7609999598935,41,0.8946974873542786
129,2169.0729999681935,36,0.9011625647544861
130,2667.815900000278,41,0.8133666515350342
131,2349.1932000033557,44,0.8052182793617249
132,2353.4037999925204,44,0.8190406560897827
133,2313.6773000005633,48,0.8207945823669434
134,2255.557600001339,48,0.8387815356254578
135,2217.3175000352785,45,0.8771408200263977
136,2293.034800037276,47,0.8321793675422668
137,2203.497599984985,47,0.8479191660881042
138,2229.812400008086,49,0.8365626335144043
139,2230.5951000307687,48,0.8736693263053894
140,2224.7754999552853,41,0.8917366862297058
141,2461.977900005877,44,0.8619030117988586
142,2303.882899985183,46,0.8488589525222778
143,2302.349899953697,49,0.8022368550300598
144,2243.2084000320174,45,0.8935986161231995
145,2237.3842999804765,47,0.8359072804450989
146,2282.9827000387013,47,0.8554641008377075
147,2220.154399983585,47,0.836825430393219
148,2208.4358999854885,45,0.8412508368492126
149,2243.76929999562,43,0.8233835101127625
150,2223.6637999885716,43,0.8419176340103149
151,2232.170599978417,43,0.8675068020820618
152,2270.3663000138476,44,0.8533751964569092
153,2280.5979000404477,43,0.8744938969612122
154,2250.771099992562,43,0.8658354878425598
155,2246.426999976393,41,0.8776274919509888
156,2223.355999973137,38,0.9002900123596191
157,2299.428900005296,41,0.874904453754425
158,2256.3236000132747,41,0.8526465892791748
159,2309.3830999569036,40,0.8660179376602173
